"","sample_id","size_fraction","object_annotation_category","count","total","relative_abundance","potemp2","density2","oxy_sat","Sal2","NO2","nitracline_depth","NO3","fluorescence","hypoxia_depth","chl_max_depth","PO4","SIL","NH4","beam_depth","chl_max","mixedlayerdepths","intergrated_chl","day_night_0_1","distance_from_shore","PAR_1_depth_adj","cycle","Sample_ID_short","PC1","Longitude","Latitude"
"22","c1_t7_h9","1-5","Ostracoda",2,173,0.0115606936416185,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,"1","C1-T7-H9",6.573255037,-122.4661,36.18643
"23","c1_t7_h9","1-5","Poecilostomatoida",2,173,0.0115606936416185,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,"1","C1-T7-H9",6.573255037,-122.4661,36.18643
"24","c1_t7_h9","1-5","Polychaeta",1,173,0.00578034682080925,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,"1","C1-T7-H9",6.573255037,-122.4661,36.18643
"25","c1_t7_h9","1-5","cypris",1,173,0.00578034682080925,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,"1","C1-T7-H9",6.573255037,-122.4661,36.18643
"26","c1_t7_h9","1-5","nauplii<Cirripedia",1,173,0.00578034682080925,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,"1","C1-T7-H9",6.573255037,-122.4661,36.18643
"27","c1_t7_h9","1-5","nauplii<Crustacea",1,173,0.00578034682080925,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,"1","C1-T7-H9",6.573255037,-122.4661,36.18643
"28","c1_t7_h9","1-5","other<living",17,173,0.0982658959537572,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,"1","C1-T7-H9",6.573255037,-122.4661,36.18643
"29","c1_t7_h9","1-5","tetrazoid",1,173,0.00578034682080925,13.6354125,25.27231875,68.65825,33.72105625,0.271166667,4.793,17.5485,4.377575,127.52,14.88966667,1.386,16.9485,0.108,10.919,4.7989,34.31751471,43.229,1,54.45089622,30,"1","C1-T7-H9",6.573255037,-122.4661,36.18643
"30","c1_t7_h9",">2","Calanoida",3,25,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","c1_t7_h9",">2","Chaetognatha",6,25,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","c1_t7_h9",">2","Eucalanidae",1,25,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","c1_t7_h9",">2","Euphausiacea",8,25,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","c1_t7_h9",">2","Hydrozoa",1,25,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","c1_t7_h9",">2","Ostracoda",1,25,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","c1_t7_h9",">2","Polychaeta",1,25,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","c1_t7_h9",">2","other<living",4,25,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","c1_t8_h10","0.2-1","Calanoida",841,1179,0.713316369804919,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"39","c1_t8_h10","0.2-1","Chaetognatha",11,1179,0.00932994062765055,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"40","c1_t8_h10","0.2-1","Copepoda<Maxillopoda",64,1179,0.0542832909245123,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"41","c1_t8_h10","0.2-1","Harpacticoida",3,1179,0.00254452926208651,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"42","c1_t8_h10","0.2-1","Oikopleuridae",10,1179,0.00848176420695505,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"43","c1_t8_h10","0.2-1","Oithonidae",165,1179,0.139949109414758,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"44","c1_t8_h10","0.2-1","Ostracoda",7,1179,0.00593723494486853,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"45","c1_t8_h10","0.2-1","Poecilostomatoida",39,1179,0.0330788804071247,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"46","c1_t8_h10","0.2-1","nauplii<Cirripedia",1,1179,0.000848176420695505,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"47","c1_t8_h10","0.2-1","nauplii<Crustacea",16,1179,0.0135708227311281,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"48","c1_t8_h10","0.2-1","other<living",22,1179,0.0186598812553011,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"49","c1_t8_h10","1-5","Calanoida",192,251,0.764940239043825,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"50","c1_t8_h10","1-5","Chaetognatha",15,251,0.0597609561752988,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"51","c1_t8_h10","1-5","Copepoda<Maxillopoda",25,251,0.099601593625498,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"52","c1_t8_h10","1-5","Eucalanidae",1,251,0.00398406374501992,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"53","c1_t8_h10","1-5","Eumalacostraca",1,251,0.00398406374501992,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"54","c1_t8_h10","1-5","Hydrozoa",1,251,0.00398406374501992,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"55","c1_t8_h10","1-5","Oikopleuridae",1,251,0.00398406374501992,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"56","c1_t8_h10","1-5","Oithonidae",4,251,0.0159362549800797,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"57","c1_t8_h10","1-5","Poecilostomatoida",1,251,0.00398406374501992,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"58","c1_t8_h10","1-5","cypris",2,251,0.00796812749003984,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"59","c1_t8_h10","1-5","nauplii<Crustacea",2,251,0.00796812749003984,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"60","c1_t8_h10","1-5","other<living",5,251,0.0199203187250996,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"61","c1_t8_h10","1-5","tetrazoid",1,251,0.00398406374501992,14.52624375,25.12710625,73.9570625,33.7726125,0.293333333,5.056,6.879666667,3.06598125,117.599,33.74833333,0.619,4.617666667,0.519666667,8.4375,3.9444,39.60784898,93.982,0,57.2760461,30,"1","C1-T8-H10",4.157659552,-122.4958,36.11382
"62","c1_t8_h10",">2","Calanoida",12,71,0.169014084507042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","c1_t8_h10",">2","Chaetognatha",10,71,0.140845070422535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","c1_t8_h10",">2","Copepoda<Maxillopoda",3,71,0.0422535211267606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","c1_t8_h10",">2","Eucalanidae",7,71,0.0985915492957746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","c1_t8_h10",">2","Euphausiacea",20,71,0.28169014084507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","c1_t8_h10",">2","Oithonidae",1,71,0.0140845070422535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","c1_t8_h10",">2","Salpida",1,71,0.0140845070422535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","c1_t8_h10",">2","other<living",16,71,0.225352112676056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","c1_t8_h10",">2","tetrazoid",1,71,0.0140845070422535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","c2_t8_h18","0.2-1","Amphipoda",1,2592,0.000385802469135802,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"72","c2_t8_h18","0.2-1","Calanoida",1752,2592,0.675925925925926,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"73","c2_t8_h18","0.2-1","Chaetognatha",23,2592,0.00887345679012346,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"74","c2_t8_h18","0.2-1","Copepoda<Maxillopoda",205,2592,0.0790895061728395,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"75","c2_t8_h18","0.2-1","Eucalanidae",2,2592,0.000771604938271605,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"76","c2_t8_h18","0.2-1","Eumalacostraca",5,2592,0.00192901234567901,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"77","c2_t8_h18","0.2-1","Euphausiacea",3,2592,0.00115740740740741,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"78","c2_t8_h18","0.2-1","Harpacticoida",3,2592,0.00115740740740741,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"79","c2_t8_h18","0.2-1","Oikopleuridae",23,2592,0.00887345679012346,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"80","c2_t8_h18","0.2-1","Oithonidae",347,2592,0.133873456790123,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"81","c2_t8_h18","0.2-1","Ostracoda",11,2592,0.00424382716049383,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"82","c2_t8_h18","0.2-1","Poecilostomatoida",119,2592,0.0459104938271605,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"83","c2_t8_h18","0.2-1","Tomopteridae",2,2592,0.000771604938271605,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"84","c2_t8_h18","0.2-1","nauplii<Cirripedia",1,2592,0.000385802469135802,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"85","c2_t8_h18","0.2-1","nauplii<Crustacea",20,2592,0.00771604938271605,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"86","c2_t8_h18","0.2-1","other<living",75,2592,0.0289351851851852,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"87","c2_t8_h18","1-5","Actinopterygii",1,355,0.0028169014084507,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
"88","c2_t8_h18","1-5","Calanoida",162,355,0.456338028169014,15.59365,24.5697,64.668,33.34975,0.221166667,4.771,6.914333333,1.7352,127.517,14.88933333,0.475166667,5.279,0.129666667,14.889,8.5157,12.36120755,10.001,0,89.04467932,6,"2","C2-T8-H18",3.495869841,-123.0914,36.42905
